criterion_variant,set,epoch_tt2000,epoch_utc,source_file,record_index,qualifying_peak_count,max_effective_fwhm_us,saturated_peak_count,tof_mid_replacement_count
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828437494508093952,2026-04-02T21:30:25.324093952,imap_idex_l1b_sci-10days_20260331_v016.cdf,144,1,0.0456263736263735,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828437682352970112,2026-04-02T21:33:33.168970112,imap_idex_l1b_sci-10days_20260331_v016.cdf,145,1,0.0278938609467449,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828438214613686272,2026-04-02T21:42:25.429686272,imap_idex_l1b_sci-10days_20260331_v016.cdf,147,1,0.0273326673326671,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828438244921559808,2026-04-02T21:42:55.737559808,imap_idex_l1b_sci-10days_20260331_v016.cdf,148,1,0.029985754985755,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828439601709237376,2026-04-02T22:05:32.525237376,imap_idex_l1b_sci-10days_20260331_v016.cdf,152,1,0.040744810744811,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828440340194493696,2026-04-02T22:17:51.010493696,imap_idex_l1b_sci-10days_20260331_v016.cdf,153,1,0.0360805860805865,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828440432890193024,2026-04-02T22:19:23.706193024,imap_idex_l1b_sci-10days_20260331_v016.cdf,154,1,0.0387237762237761,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828441095963774976,2026-04-02T22:30:26.779774976,imap_idex_l1b_sci-10days_20260331_v016.cdf,155,1,0.0418934911242606,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828441773829084160,2026-04-02T22:41:44.645084160,imap_idex_l1b_sci-10days_20260331_v016.cdf,157,1,0.0237278106508876,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828442143970221696,2026-04-02T22:47:54.786221696,imap_idex_l1b_sci-10days_20260331_v016.cdf,158,1,0.0366874566874561,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828443359341762304,2026-04-02T23:08:10.157762304,imap_idex_l1b_sci-10days_20260331_v016.cdf,160,1,0.0516403885969101,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828444577826260480,2026-04-02T23:28:28.642260480,imap_idex_l1b_sci-10days_20260331_v016.cdf,161,1,0.0420146520146526,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828446349342436480,2026-04-02T23:58:00.158436480,imap_idex_l1b_sci-10days_20260331_v016.cdf,163,1,0.0400349650349654,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828449084627932416,2026-04-03T00:43:35.443932416,imap_idex_l1b_sci-10days_20260331_v016.cdf,166,1,0.0201363100501026,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828449240979516288,2026-04-03T00:46:11.795516288,imap_idex_l1b_sci-10days_20260331_v016.cdf,168,1,0.0414226398601394,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828449729201390720,2026-04-03T00:54:20.017390720,imap_idex_l1b_sci-10days_20260331_v016.cdf,169,1,0.0311463046757162,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828450080812764288,2026-04-03T01:00:11.628764288,imap_idex_l1b_sci-10days_20260331_v016.cdf,170,1,0.0391239316239315,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828450299879633280,2026-04-03T01:03:50.695633280,imap_idex_l1b_sci-10days_20260331_v016.cdf,171,1,0.0346923076923075,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828450398354647680,2026-04-03T01:05:29.170647680,imap_idex_l1b_sci-10days_20260331_v016.cdf,172,1,0.0239073426573423,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828450914303617792,2026-04-03T01:14:05.119617792,imap_idex_l1b_sci-10days_20260331_v016.cdf,173,1,0.0262784090909097,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828453031118572928,2026-04-03T01:49:21.934572928,imap_idex_l1b_sci-10days_20260331_v016.cdf,174,1,0.0412201591511941,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828453607912110336,2026-04-03T01:58:58.728110336,imap_idex_l1b_sci-10days_20260331_v016.cdf,175,1,0.0273279352226718,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828454341295051008,2026-04-03T02:11:12.111051008,imap_idex_l1b_sci-10days_20260331_v016.cdf,177,1,0.0394280078895459,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828454676473078784,2026-04-03T02:16:47.289078784,imap_idex_l1b_sci-10days_20260331_v016.cdf,178,1,0.0381451612903223,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828455073073953280,2026-04-03T02:23:23.889953280,imap_idex_l1b_sci-10days_20260331_v016.cdf,179,1,0.0331425518925515,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828456275195345536,2026-04-03T02:43:26.011345536,imap_idex_l1b_sci-10days_20260331_v016.cdf,180,1,0.0301095085470084,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828456420504878848,2026-04-03T02:45:51.320878848,imap_idex_l1b_sci-10days_20260331_v016.cdf,181,1,0.0290535444947207,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828456894737065728,2026-04-03T02:53:45.553065728,imap_idex_l1b_sci-10days_20260331_v016.cdf,182,1,0.0315384615384616,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828457136751454592,2026-04-03T02:57:47.567454592,imap_idex_l1b_sci-10days_20260331_v016.cdf,183,1,0.0311410522948982,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828457703799720448,2026-04-03T03:07:14.615720448,imap_idex_l1b_sci-10days_20260331_v016.cdf,184,1,0.0462987736900778,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828457959746317440,2026-04-03T03:11:30.562317440,imap_idex_l1b_sci-10days_20260331_v016.cdf,185,1,0.0372725392886684,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828457995802225920,2026-04-03T03:12:06.618225920,imap_idex_l1b_sci-10days_20260331_v016.cdf,186,1,0.0216225961538458,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828459063480115584,2026-04-03T03:29:54.296115584,imap_idex_l1b_sci-10days_20260331_v016.cdf,187,1,0.0340489510489515,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828459824150792448,2026-04-03T03:42:34.966792448,imap_idex_l1b_sci-10days_20260331_v016.cdf,188,1,0.0248831813347937,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828459860367201024,2026-04-03T03:43:11.183201024,imap_idex_l1b_sci-10days_20260331_v016.cdf,189,1,0.0353846153846159,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828460766821450880,2026-04-03T03:58:17.637450880,imap_idex_l1b_sci-10days_20260331_v016.cdf,190,1,0.0241241914114256,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828461476565492352,2026-04-03T04:10:07.381492352,imap_idex_l1b_sci-10days_20260331_v016.cdf,191,1,0.035246548323471,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828461739738702848,2026-04-03T04:14:30.554702848,imap_idex_l1b_sci-10days_20260331_v016.cdf,192,1,0.0415610859728515,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828462106895122944,2026-04-03T04:20:37.711122944,imap_idex_l1b_sci-10days_20260331_v016.cdf,193,1,0.0463447398190044,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828462558114529664,2026-04-03T04:28:08.930529664,imap_idex_l1b_sci-10days_20260331_v016.cdf,195,1,0.0346491228070167,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828462972400548608,2026-04-03T04:35:03.216548608,imap_idex_l1b_sci-10days_20260331_v016.cdf,196,1,0.0241798642533938,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828463771739811968,2026-04-03T04:48:22.555811968,imap_idex_l1b_sci-10days_20260331_v016.cdf,200,1,0.0282670203359863,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828465804896719872,2026-04-03T05:22:15.712719872,imap_idex_l1b_sci-10days_20260331_v016.cdf,201,1,0.0380316742081447,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828466249886332032,2026-04-03T05:29:40.702332032,imap_idex_l1b_sci-10days_20260331_v016.cdf,203,1,0.0310262877097679,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828466784017266560,2026-04-03T05:38:34.833266560,imap_idex_l1b_sci-10days_20260331_v016.cdf,204,1,0.0276834659593285,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828469551348194688,2026-04-03T06:24:42.164194688,imap_idex_l1b_sci-10days_20260331_v016.cdf,207,1,0.0278654364503426,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828471828670009984,2026-04-03T07:02:39.486009984,imap_idex_l1b_sci-10days_20260331_v016.cdf,209,1,0.0417974444730292,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828473076777582080,2026-04-03T07:23:27.593582080,imap_idex_l1b_sci-10days_20260331_v016.cdf,210,1,0.023956043956044,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828474457054299136,2026-04-03T07:46:27.870299136,imap_idex_l1b_sci-10days_20260331_v016.cdf,212,1,0.0381410256410254,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828474667902595456,2026-04-03T07:49:58.718595456,imap_idex_l1b_sci-10days_20260331_v016.cdf,213,1,0.0417864187094957,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828475258501060608,2026-04-03T07:59:49.317060608,imap_idex_l1b_sci-10days_20260331_v016.cdf,214,1,0.0519365250134474,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828476534159028864,2026-04-03T08:21:04.975028864,imap_idex_l1b_sci-10days_20260331_v016.cdf,215,1,0.0365653577192041,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828477274504943616,2026-04-03T08:33:25.320943616,imap_idex_l1b_sci-10days_20260331_v016.cdf,216,1,0.0425160256410249,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828478282061005440,2026-04-03T08:50:12.877005440,imap_idex_l1b_sci-10days_20260331_v016.cdf,217,1,0.0395940170940182,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828479111336202752,2026-04-03T09:04:02.152202752,imap_idex_l1b_sci-10days_20260331_v016.cdf,219,1,0.0204964678178964,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828479857758252288,2026-04-03T09:16:28.574252288,imap_idex_l1b_sci-10days_20260331_v016.cdf,221,1,0.0263461538461534,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828480117382445824,2026-04-03T09:20:48.198445824,imap_idex_l1b_sci-10days_20260331_v016.cdf,222,1,0.030743646597305,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828481746474825984,2026-04-03T09:47:57.290825984,imap_idex_l1b_sci-10days_20260331_v016.cdf,225,1,0.0345321345321353,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828481809991110784,2026-04-03T09:49:00.807110784,imap_idex_l1b_sci-10days_20260331_v016.cdf,226,1,0.0383283383283382,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828482192344117376,2026-04-03T09:55:23.160117376,imap_idex_l1b_sci-10days_20260331_v016.cdf,227,1,0.0209815156304886,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828482300155663488,2026-04-03T09:57:10.971663488,imap_idex_l1b_sci-10days_20260331_v016.cdf,228,1,0.0283138736263734,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828483001628612096,2026-04-03T10:08:52.444612096,imap_idex_l1b_sci-10days_20260331_v016.cdf,229,1,0.0313137755102046,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828484647855717248,2026-04-03T10:36:18.671717248,imap_idex_l1b_sci-10days_20260331_v016.cdf,230,1,0.0443496503496499,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828486587501946752,2026-04-03T11:08:38.317946752,imap_idex_l1b_sci-10days_20260331_v016.cdf,232,1,0.025821524966261,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828488114525036032,2026-04-03T11:34:05.341036032,imap_idex_l1b_sci-10days_20260331_v016.cdf,233,1,0.0389293747188483,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828488992101031168,2026-04-03T11:48:42.917031168,imap_idex_l1b_sci-10days_20260331_v016.cdf,235,1,0.0276630844645552,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828489949426256768,2026-04-03T12:04:40.242256768,imap_idex_l1b_sci-10days_20260331_v016.cdf,238,1,0.042481203007519,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828490051941207424,2026-04-03T12:06:22.757207424,imap_idex_l1b_sci-10days_20260331_v016.cdf,239,1,0.0409146942800793,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828490124958863744,2026-04-03T12:07:35.774863744,imap_idex_l1b_sci-10days_20260331_v016.cdf,240,1,0.0237516869095817,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828494621712804608,2026-04-03T13:22:32.528804608,imap_idex_l1b_sci-10days_20260331_v016.cdf,241,1,0.0264308802403021,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828499338650053504,2026-04-03T14:41:09.466053504,imap_idex_l1b_sci-10days_20260331_v016.cdf,243,1,0.0252747252747264,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828499741734042240,2026-04-03T14:47:52.550042240,imap_idex_l1b_sci-10days_20260331_v016.cdf,244,1,0.0400755494505496,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828504313473737856,2026-04-03T16:04:04.289737856,imap_idex_l1b_sci-10days_20260331_v016.cdf,247,1,0.0441108570916271,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828505364623101696,2026-04-03T16:21:35.439101696,imap_idex_l1b_sci-10days_20260331_v016.cdf,249,1,0.0257525083612045,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828505830568475520,2026-04-03T16:29:21.384475520,imap_idex_l1b_sci-10days_20260331_v016.cdf,250,1,0.032360576923077,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828508377987776256,2026-04-03T17:11:48.803776256,imap_idex_l1b_sci-10days_20260331_v016.cdf,251,1,0.0293623481781378,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828510129016010880,2026-04-03T17:40:59.832010880,imap_idex_l1b_sci-10days_20260331_v016.cdf,252,1,0.0330010121457493,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828511263088762880,2026-04-03T17:59:53.904762880,imap_idex_l1b_sci-10days_20260331_v016.cdf,253,1,0.0419945054945048,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828511385678556160,2026-04-03T18:01:56.494556160,imap_idex_l1b_sci-10days_20260331_v016.cdf,254,1,0.0354788069073776,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828513239293401344,2026-04-03T18:32:50.109401344,imap_idex_l1b_sci-10days_20260331_v016.cdf,256,1,0.0430172413793102,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828515951517798656,2026-04-03T19:18:02.333798656,imap_idex_l1b_sci-10days_20260331_v016.cdf,257,1,0.0292406311637083,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828523298989677952,2026-04-03T21:20:29.805677952,imap_idex_l1b_sci-10days_20260331_v016.cdf,259,1,0.0224999999999997,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828531287061838976,2026-04-03T23:33:37.877838976,imap_idex_l1b_sci-10days_20260331_v016.cdf,260,1,0.0509121313469148,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828544559454676736,2026-04-04T03:14:50.270676736,imap_idex_l1b_sci-10days_20260331_v016.cdf,273,1,0.0311974789915964,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828547579880285440,2026-04-04T04:05:10.696285440,imap_idex_l1b_sci-10days_20260331_v016.cdf,276,1,0.0269497863247862,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828562559803875840,2026-04-04T08:14:50.619875840,imap_idex_l1b_sci-10days_20260331_v016.cdf,277,1,0.022306429202981,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828565139510868480,2026-04-04T08:57:50.326868480,imap_idex_l1b_sci-10days_20260331_v016.cdf,280,1,0.0355616605616606,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828572837741522048,2026-04-04T11:06:08.557522048,imap_idex_l1b_sci-10days_20260331_v016.cdf,281,1,0.0228644688644687,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828583445301601280,2026-04-04T14:02:56.117601280,imap_idex_l1b_sci-10days_20260331_v016.cdf,282,1,0.0301833301833299,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828601795603695488,2026-04-04T19:08:46.419695488,imap_idex_l1b_sci-10days_20260331_v016.cdf,283,1,0.038876036244457,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828615365540953984,2026-04-04T22:54:56.356953984,imap_idex_l1b_sci-10days_20260331_v016.cdf,284,1,0.0302286423254169,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828618938899081088,2026-04-04T23:54:29.715081088,imap_idex_l1b_sci-10days_20260331_v016.cdf,285,1,0.0397993311036791,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828625591211745920,2026-04-05T01:45:22.027745920,imap_idex_l1b_sci-10days_20260331_v016.cdf,286,1,0.0505305039787797,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828634446695571456,2026-04-05T04:12:57.511571456,imap_idex_l1b_sci-10days_20260331_v016.cdf,287,1,0.0347140039447725,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828637670725462784,2026-04-05T05:06:41.541462784,imap_idex_l1b_sci-10days_20260331_v016.cdf,288,1,0.0375824175824176,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828648269870729344,2026-04-05T08:03:20.686729344,imap_idex_l1b_sci-10days_20260331_v016.cdf,289,1,0.021752837326608,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828682221115032960,2026-04-05T17:29:11.931032960,imap_idex_l1b_sci-10days_20260331_v016.cdf,293,1,0.0418223443223447,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828683933082441984,2026-04-05T17:57:43.898441984,imap_idex_l1b_sci-10days_20260331_v016.cdf,294,1,0.0374688149688157,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828810062071573632,2026-04-07T04:59:52.887573632,imap_idex_l1b_sci-10days_20260331_v016.cdf,297,1,0.0284075573549259,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828811722866547072,2026-04-07T05:27:33.682547072,imap_idex_l1b_sci-10days_20260331_v016.cdf,298,1,0.0271805489196799,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828833134133119744,2026-04-07T11:24:24.949119744,imap_idex_l1b_sci-10days_20260331_v016.cdf,299,1,0.0321472881956755,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,828917197514198400,2026-04-08T10:45:28.330198400,imap_idex_l1b_sci-10days_20260331_v016.cdf,305,1,0.0336996336996338,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,829319402624125312,2026-04-13T02:28:53.440125312,imap_idex_l1b_sci-10days_20260410_v016.cdf,11,1,0.0361142533936645,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,829343897371378176,2026-04-13T09:17:08.187378176,imap_idex_l1b_sci-10days_20260410_v016.cdf,13,1,0.0508365032403503,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,829351837221678080,2026-04-13T11:29:28.037678080,imap_idex_l1b_sci-10days_20260410_v016.cdf,14,1,0.0382371794871793,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,829779806322264704,2026-04-18T10:22:17.138264704,imap_idex_l1b_sci-10days_20260410_v016.cdf,17,1,0.0426153846153852,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,829817689970915584,2026-04-18T20:53:40.786915584,imap_idex_l1b_sci-10days_20260410_v016.cdf,19,1,0.0433299595141696,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,829874430518908288,2026-04-19T12:39:21.334908288,imap_idex_l1b_sci-10days_20260410_v016.cdf,23,1,0.0327161172161166,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830372482242013696,2026-04-25T07:00:13.058013696,imap_idex_l1b_sci-10days_20260420_v016.cdf,11,1,0.0332606704889306,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830468832133131648,2026-04-26T09:46:02.949131648,imap_idex_l1b_sci-10days_20260420_v016.cdf,13,1,0.0459340659340657,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830471536862646656,2026-04-26T10:31:07.678646656,imap_idex_l1b_sci-10days_20260420_v016.cdf,14,1,0.039432789432789,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830493523985104256,2026-04-26T16:37:34.801104256,imap_idex_l1b_sci-10days_20260420_v016.cdf,15,1,0.0411217948717955,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830493712449920768,2026-04-26T16:40:43.265920768,imap_idex_l1b_sci-10days_20260420_v016.cdf,16,1,0.0370007396449703,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830567543833190400,2026-04-27T13:11:14.649190400,imap_idex_l1b_sci-10days_20260420_v016.cdf,18,1,0.0401424501424496,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830617523593400960,2026-04-28T03:04:14.409400960,imap_idex_l1b_sci-10days_20260420_v016.cdf,29,1,0.0501972386587776,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830642932801878656,2026-04-28T10:07:43.617878656,imap_idex_l1b_sci-10days_20260420_v016.cdf,30,1,0.0399766899766901,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830660849561030272,2026-04-28T15:06:20.377030272,imap_idex_l1b_sci-10days_20260420_v016.cdf,31,1,0.0235042735042735,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830947951255369344,2026-05-01T22:51:22.071369344,imap_idex_l1b_sci-10days_20260430_v016.cdf,1,1,0.0342803030303037,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830948432881712256,2026-05-01T22:59:23.697712256,imap_idex_l1b_sci-10days_20260430_v016.cdf,2,1,0.0378321678321676,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830950641128839552,2026-05-01T23:36:11.944839552,imap_idex_l1b_sci-10days_20260430_v016.cdf,3,1,0.0325637128828612,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830950754702401280,2026-05-01T23:38:05.518401280,imap_idex_l1b_sci-10days_20260430_v016.cdf,4,1,0.0257405891980362,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,830952710184387456,2026-05-02T00:10:41.000387456,imap_idex_l1b_sci-10days_20260430_v016.cdf,5,1,0.0403579059829063,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,831002731298203264,2026-05-02T14:04:22.114203264,imap_idex_l1b_sci-10days_20260430_v016.cdf,6,1,0.0266049739733949,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,831270570154620928,2026-05-05T16:28:20.970620928,imap_idex_l1b_sci-10days_20260430_v016.cdf,12,1,0.0425842696629213,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,831413549119891584,2026-05-07T08:11:19.935891584,imap_idex_l1b_sci-10days_20260430_v016.cdf,24,1,0.0388002622377621,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,831888718204757760,2026-05-12T20:10:49.020757760,imap_idex_l1b_sci-10days_20260510_v016.cdf,4,1,0.0411013986013988,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,831894212664369792,2026-05-12T21:42:23.480369792,imap_idex_l1b_sci-10days_20260510_v016.cdf,5,1,0.036813186813187,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,831932203535500288,2026-05-13T08:15:34.351500288,imap_idex_l1b_sci-10days_20260510_v016.cdf,6,1,0.0315384615384615,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,832156145611093760,2026-05-15T22:27:56.427093760,imap_idex_l1b_sci-10days_20260510_v016.cdf,19,1,0.0509384245562128,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,832179898810942976,2026-05-16T05:03:49.626942976,imap_idex_l1b_sci-10days_20260510_v016.cdf,20,1,0.0279761904761903,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,832186194339387008,2026-05-16T06:48:45.155387008,imap_idex_l1b_sci-10days_20260510_v016.cdf,21,1,0.0389572649572648,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,832382555401974016,2026-05-18T13:21:26.217974016,imap_idex_l1b_sci-10days_20260510_v016.cdf,23,1,0.0278486219662689,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,832588379366370944,2026-05-20T22:31:50.182370944,imap_idex_l1b_sci-10days_20260520_v016.cdf,2,1,0.0226629273504272,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,832785638971414144,2026-05-23T05:19:29.787414144,imap_idex_l1b_sci-10days_20260520_v016.cdf,14,1,0.0446196266968324,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,833094822116477696,2026-05-26T19:12:32.932477696,imap_idex_l1b_sci-10days_20260520_v016.cdf,20,1,0.0421945701357464,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,833119576429663232,2026-05-27T02:05:07.245663232,imap_idex_l1b_sci-10days_20260520_v016.cdf,21,1,0.0234094928060444,0,0
replace_saturated_h_width_with_matched_tof_m_min1,outside_70_criteria,833301490885247744,2026-05-29T04:37:01.701247744,imap_idex_l1b_sci-10days_20260520_v016.cdf,26,1,0.0414080071974807,0,0
